timestamp,orgUuid,facId,error
2025-07-09 17:06:36.441102,F9AED6F1-7047-4D42-A9EF-1A2241E330FB,292,401
2025-07-09 17:06:36.541398,F9AED6F1-7047-4D42-A9EF-1A2241E330FB,261,401
2025-07-09 17:06:36.672916,F9AED6F1-7047-4D42-A9EF-1A2241E330FB,294,401
2025-07-09 17:06:36.788827,F9AED6F1-7047-4D42-A9EF-1A2241E330FB,263,401
2025-07-09 17:06:36.904729,F9AED6F1-7047-4D42-A9EF-1A2241E330FB,295,401
2025-07-09 17:06:37.027147,F9AED6F1-7047-4D42-A9EF-1A2241E330FB,19,401
2025-07-09 17:06:37.143078,F9AED6F1-7047-4D42-A9EF-1A2241E330FB,20,401
2025-07-09 17:06:37.258969,F9AED6F1-7047-4D42-A9EF-1A2241E330FB,21,401
2025-07-09 17:06:37.390501,F9AED6F1-7047-4D42-A9EF-1A2241E330FB,316,401
2025-07-09 17:06:37.506404,F9AED6F1-7047-4D42-A9EF-1A2241E330FB,639,401
2025-07-09 17:06:37.628823,1C8E4081-96C1-45F3-89C3-449654205E1F,8,401
2025-07-09 17:06:37.744738,E054F312-6AC7-4C32-997A-5692F22405EC,1,401
2025-07-09 17:06:37.860645,E054F312-6AC7-4C32-997A-5692F22405EC,2,401
2025-07-09 17:06:37.992164,E054F312-6AC7-4C32-997A-5692F22405EC,4,401
2025-07-09 17:06:38.092434,E054F312-6AC7-4C32-997A-5692F22405EC,6,401
2025-07-09 17:06:38.208335,E054F312-6AC7-4C32-997A-5692F22405EC,10,401
2025-07-09 17:06:38.308612,220CA4AB-FB14-4F3F-B348-AB6FA38BF861,1,401
2025-07-09 17:06:38.431022,130D9218-7EFB-4516-B5F6-45FDFBF84F58,42,401
2025-07-09 17:06:38.546942,130D9218-7EFB-4516-B5F6-45FDFBF84F58,43,401
2025-07-09 17:06:38.678470,130D9218-7EFB-4516-B5F6-45FDFBF84F58,44,401
2025-07-09 17:06:38.794374,130D9218-7EFB-4516-B5F6-45FDFBF84F58,45,401
2025-07-09 17:06:38.910288,7689A674-F852-4317-96FD-91F40620F4D5,67,401
2025-07-09 17:06:39.032693,7689A674-F852-4317-96FD-91F40620F4D5,69,401
2025-07-09 17:06:39.164231,7689A674-F852-4317-96FD-91F40620F4D5,70,401
2025-07-09 17:06:39.264515,7689A674-F852-4317-96FD-91F40620F4D5,71,401
2025-07-09 17:06:39.380414,7689A674-F852-4317-96FD-91F40620F4D5,72,401
2025-07-09 17:06:39.511949,775FA799-D481-43E3-AF04-64FFDB7DC4F7,3,401
2025-07-09 17:06:39.627850,8E449B43-3D44-4AE3-B6F4-6D21136C8DAA,61,401
2025-07-09 17:06:39.750281,8E449B43-3D44-4AE3-B6F4-6D21136C8DAA,62,401
2025-07-09 17:06:39.866200,4559BAF9-AFDD-4CC2-B21C-CB4CFD27D27A,1,401
2025-07-09 17:06:39.982107,62114B55-1FD0-449B-A8FA-4DBFB777D3CF,290,401
2025-07-09 17:06:40.113626,62114B55-1FD0-449B-A8FA-4DBFB777D3CF,294,401
2025-07-09 17:06:40.236036,62114B55-1FD0-449B-A8FA-4DBFB777D3CF,295,401
2025-07-09 17:06:40.351962,D3EDEA01-F3AA-4390-BBE8-0F53326ADECB,36,401
2025-07-09 17:06:40.483260,5A66ABA4-5121-49A0-B0F7-EF040A8A6E10,32,401
2025-07-09 17:06:40.599167,5A66ABA4-5121-49A0-B0F7-EF040A8A6E10,33,401
2025-07-09 17:06:40.715068,5A66ABA4-5121-49A0-B0F7-EF040A8A6E10,34,401
2025-07-09 17:06:40.837485,5A66ABA4-5121-49A0-B0F7-EF040A8A6E10,35,401
2025-07-09 17:06:40.953392,5A66ABA4-5121-49A0-B0F7-EF040A8A6E10,36,401
2025-07-09 17:06:41.084934,5A66ABA4-5121-49A0-B0F7-EF040A8A6E10,37,401
2025-07-09 17:06:41.216458,5A66ABA4-5121-49A0-B0F7-EF040A8A6E10,38,401
2025-07-09 17:06:41.332364,5A66ABA4-5121-49A0-B0F7-EF040A8A6E10,14,401
2025-07-09 17:06:41.439159,5A66ABA4-5121-49A0-B0F7-EF040A8A6E10,19,401
2025-07-09 17:06:41.539433,5A66ABA4-5121-49A0-B0F7-EF040A8A6E10,28,401
2025-07-09 17:06:41.670978,5A66ABA4-5121-49A0-B0F7-EF040A8A6E10,29,401
2025-07-09 17:06:41.786879,5A66ABA4-5121-49A0-B0F7-EF040A8A6E10,30,401
2025-07-09 17:06:41.902792,5A66ABA4-5121-49A0-B0F7-EF040A8A6E10,31,401
2025-07-09 17:06:42.018697,05FA0CF9-902F-4E0B-A9EB-B7060E7035BD,8,401
2025-07-09 17:06:42.141099,05FA0CF9-902F-4E0B-A9EB-B7060E7035BD,9,401
2025-07-09 17:06:42.257005,0C465DCD-58F0-4EAE-B1EA-DB6A515E2F58,20,401
2025-07-09 17:06:42.357293,0C465DCD-58F0-4EAE-B1EA-DB6A515E2F58,6,401
2025-07-09 17:06:42.473193,0C465DCD-58F0-4EAE-B1EA-DB6A515E2F58,22,401
2025-07-09 17:06:42.589091,0C465DCD-58F0-4EAE-B1EA-DB6A515E2F58,25,401
2025-07-09 17:06:42.704990,0C465DCD-58F0-4EAE-B1EA-DB6A515E2F58,10,401
2025-07-09 17:06:42.843025,0C465DCD-58F0-4EAE-B1EA-DB6A515E2F58,12,401
2025-07-09 17:06:42.958941,C25BD54B-7182-4FCB-B5D5-9C51621F1B4F,2,401
2025-07-09 17:06:43.090472,9A1F76F6-01D7-4166-8989-9DFDE687AE47,1,401
2025-07-09 17:06:43.206361,9A1F76F6-01D7-4166-8989-9DFDE687AE47,2,401
2025-07-09 17:06:43.337899,9A1F76F6-01D7-4166-8989-9DFDE687AE47,3,401
2025-07-09 17:06:43.460323,5FD8C0CE-B257-4807-AFA1-B6198CA3128F,2,401
2025-07-09 17:06:43.576219,42920C0D-A4DF-49EE-B285-AB56FC36BA7C,64,401
2025-07-09 17:06:43.707742,42920C0D-A4DF-49EE-B285-AB56FC36BA7C,65,401
2025-07-09 17:06:43.839265,42920C0D-A4DF-49EE-B285-AB56FC36BA7C,66,401
2025-07-09 17:06:43.946058,42920C0D-A4DF-49EE-B285-AB56FC36BA7C,68,401
2025-07-09 17:06:44.061964,42920C0D-A4DF-49EE-B285-AB56FC36BA7C,52,401
2025-07-09 17:06:44.193484,42920C0D-A4DF-49EE-B285-AB56FC36BA7C,53,401
2025-07-09 17:06:44.309384,42920C0D-A4DF-49EE-B285-AB56FC36BA7C,54,401
2025-07-09 17:06:44.440919,42920C0D-A4DF-49EE-B285-AB56FC36BA7C,57,401
2025-07-09 17:06:44.563342,42920C0D-A4DF-49EE-B285-AB56FC36BA7C,59,401
2025-07-09 17:06:44.663614,42920C0D-A4DF-49EE-B285-AB56FC36BA7C,60,401
2025-07-09 17:06:44.795140,42920C0D-A4DF-49EE-B285-AB56FC36BA7C,61,401
2025-07-09 17:06:44.911046,42920C0D-A4DF-49EE-B285-AB56FC36BA7C,62,401
2025-07-09 17:06:45.042577,42920C0D-A4DF-49EE-B285-AB56FC36BA7C,63,401
2025-07-09 17:06:45.149364,E5A8FEA1-59C4-4687-A65A-3DA0BED88383,80,401
2025-07-09 17:06:45.280904,E5A8FEA1-59C4-4687-A65A-3DA0BED88383,82,401
2025-07-09 17:06:45.396810,E5A8FEA1-59C4-4687-A65A-3DA0BED88383,73,401
2025-07-09 17:06:45.528336,F7B38146-62BD-4D96-94AC-FED0004810EC,2,401
2025-07-09 17:06:45.650737,F7B38146-62BD-4D96-94AC-FED0004810EC,3,401
2025-07-09 17:06:45.766650,5E65010F-3557-4C46-800C-DA1116C7B361,1,401
2025-07-09 17:06:45.882543,DED04873-CDFD-4E02-9806-A8C89527E2A5,2,401
2025-07-09 17:06:45.998442,DED04873-CDFD-4E02-9806-A8C89527E2A5,20,401
2025-07-09 17:06:46.129976,DED04873-CDFD-4E02-9806-A8C89527E2A5,23,401
2025-07-09 17:06:46.252374,DED04873-CDFD-4E02-9806-A8C89527E2A5,31,401
2025-07-09 17:06:46.383940,DED04873-CDFD-4E02-9806-A8C89527E2A5,47,401
2025-07-09 17:06:46.515458,42AF0791-F27E-41D4-AC11-1AF9CC8A94EF,33,401
2025-07-09 17:06:46.615748,42AF0791-F27E-41D4-AC11-1AF9CC8A94EF,35,401
2025-07-09 17:06:46.753791,42AF0791-F27E-41D4-AC11-1AF9CC8A94EF,36,401
2025-07-09 17:06:46.869704,42AF0791-F27E-41D4-AC11-1AF9CC8A94EF,37,401
2025-07-09 17:06:46.985600,42AF0791-F27E-41D4-AC11-1AF9CC8A94EF,38,401
2025-07-09 17:06:47.101504,42AF0791-F27E-41D4-AC11-1AF9CC8A94EF,39,401
2025-07-09 17:06:47.233028,42AF0791-F27E-41D4-AC11-1AF9CC8A94EF,40,401
2025-07-09 17:06:47.355447,42AF0791-F27E-41D4-AC11-1AF9CC8A94EF,41,401
2025-07-09 17:06:47.471353,42AF0791-F27E-41D4-AC11-1AF9CC8A94EF,42,401
2025-07-09 17:06:47.587257,42AF0791-F27E-41D4-AC11-1AF9CC8A94EF,43,401
2025-07-09 17:06:47.703160,42AF0791-F27E-41D4-AC11-1AF9CC8A94EF,12,401
2025-07-09 17:06:47.834690,42AF0791-F27E-41D4-AC11-1AF9CC8A94EF,13,401
2025-07-09 17:06:47.957093,42AF0791-F27E-41D4-AC11-1AF9CC8A94EF,14,401
2025-07-09 17:06:48.073011,42AF0791-F27E-41D4-AC11-1AF9CC8A94EF,23,401
2025-07-09 17:06:48.188914,42AF0791-F27E-41D4-AC11-1AF9CC8A94EF,29,401
2025-07-09 17:06:48.304812,0C8B489D-6B26-405F-876F-4A03A41A9CA0,1,401
2025-07-09 17:06:48.436343,E58B7580-B6CC-46CC-AE7B-181E3FC46999,20,401
2025-07-09 17:06:48.558753,E58B7580-B6CC-46CC-AE7B-181E3FC46999,6,401
2025-07-09 17:06:48.674669,E58B7580-B6CC-46CC-AE7B-181E3FC46999,22,401
2025-07-09 17:06:48.790560,E58B7580-B6CC-46CC-AE7B-181E3FC46999,10,401
2025-07-09 17:06:48.922090,5A25F205-07FF-4D03-B15A-DFB113645342,37,401
2025-07-09 17:06:49.037992,5A25F205-07FF-4D03-B15A-DFB113645342,38,401
2025-07-09 17:06:49.160406,659ACD53-9453-4FCA-AAF7-6B6BA0942E2B,34,401
2025-07-09 17:06:49.276326,659ACD53-9453-4FCA-AAF7-6B6BA0942E2B,36,401
2025-07-09 17:06:49.407849,659ACD53-9453-4FCA-AAF7-6B6BA0942E2B,38,401
2025-07-09 17:06:49.508117,659ACD53-9453-4FCA-AAF7-6B6BA0942E2B,39,401
2025-07-09 17:06:49.639644,659ACD53-9453-4FCA-AAF7-6B6BA0942E2B,29,401
2025-07-09 17:06:49.762050,44DAE95E-A635-4921-B817-2B8D4FC98A48,9,401
2025-07-09 17:06:49.862328,44DAE95E-A635-4921-B817-2B8D4FC98A48,15,401
2025-07-09 17:06:49.993857,4D500799-EDE6-49A0-820A-4C616879ADDC,36,401
2025-07-09 17:06:50.109780,4D500799-EDE6-49A0-820A-4C616879ADDC,39,401
2025-07-09 17:06:50.241313,4D500799-EDE6-49A0-820A-4C616879ADDC,40,401
2025-07-09 17:06:50.341585,4D500799-EDE6-49A0-820A-4C616879ADDC,41,401
2025-07-09 17:06:50.463982,4D500799-EDE6-49A0-820A-4C616879ADDC,26,401
2025-07-09 17:06:50.595520,63ED0839-FC23-49D6-880F-EEFD4CD27404,76,401
2025-07-09 17:06:50.711419,1C4B6A09-681A-41D4-B3FA-0666663A1105,32,401
2025-07-09 17:06:50.842956,1C4B6A09-681A-41D4-B3FA-0666663A1105,48,401
2025-07-09 17:06:50.965368,1C4B6A09-681A-41D4-B3FA-0666663A1105,52,401
2025-07-09 17:06:51.081286,1C4B6A09-681A-41D4-B3FA-0666663A1105,53,401
2025-07-09 17:06:51.212808,1C4B6A09-681A-41D4-B3FA-0666663A1105,27,401
2025-07-09 17:06:51.328718,ABCA3F64-58A8-4825-9C21-07E3421CB80B,30,401
2025-07-09 17:06:51.460235,ABCA3F64-58A8-4825-9C21-07E3421CB80B,31,401
2025-07-09 17:06:51.582653,ABCA3F64-58A8-4825-9C21-07E3421CB80B,32,401
2025-07-09 17:06:51.714185,ABCA3F64-58A8-4825-9C21-07E3421CB80B,6,401
2025-07-09 17:06:51.814462,ABCA3F64-58A8-4825-9C21-07E3421CB80B,7,401
2025-07-09 17:06:51.945988,ABCA3F64-58A8-4825-9C21-07E3421CB80B,8,401
2025-07-09 17:06:52.068399,ABCA3F64-58A8-4825-9C21-07E3421CB80B,11,401
2025-07-09 17:06:52.184334,ABCA3F64-58A8-4825-9C21-07E3421CB80B,12,401
2025-07-09 17:06:52.284609,ABCA3F64-58A8-4825-9C21-07E3421CB80B,13,401
2025-07-09 17:06:52.400514,ABCA3F64-58A8-4825-9C21-07E3421CB80B,15,401
2025-07-09 17:06:52.532038,ABCA3F64-58A8-4825-9C21-07E3421CB80B,16,401
2025-07-09 17:06:52.632312,ABCA3F64-58A8-4825-9C21-07E3421CB80B,17,401
2025-07-09 17:06:52.763832,ABCA3F64-58A8-4825-9C21-07E3421CB80B,19,401
2025-07-09 17:06:52.886261,ABCA3F64-58A8-4825-9C21-07E3421CB80B,20,401
2025-07-09 17:06:53.002153,ABCA3F64-58A8-4825-9C21-07E3421CB80B,21,401
2025-07-09 17:06:53.133673,ABCA3F64-58A8-4825-9C21-07E3421CB80B,23,401
2025-07-09 17:06:53.249572,ABCA3F64-58A8-4825-9C21-07E3421CB80B,24,401
2025-07-09 17:06:53.371983,ABCA3F64-58A8-4825-9C21-07E3421CB80B,25,401
2025-07-09 17:06:53.487893,ABCA3F64-58A8-4825-9C21-07E3421CB80B,26,401
2025-07-09 17:06:53.603789,ABCA3F64-58A8-4825-9C21-07E3421CB80B,27,401
2025-07-09 17:06:53.735320,ABCA3F64-58A8-4825-9C21-07E3421CB80B,28,401
2025-07-09 17:06:53.851226,037E292A-6807-4ECB-B1AD-5ADAF189AF8C,1,401
2025-07-09 17:06:53.973630,037E292A-6807-4ECB-B1AD-5ADAF189AF8C,3,401
2025-07-09 17:06:54.105165,037E292A-6807-4ECB-B1AD-5ADAF189AF8C,4,401
2025-07-09 17:06:54.221063,037E292A-6807-4ECB-B1AD-5ADAF189AF8C,5,401
2025-07-09 17:06:54.352595,037E292A-6807-4ECB-B1AD-5ADAF189AF8C,7,401
2025-07-09 17:06:54.474994,037E292A-6807-4ECB-B1AD-5ADAF189AF8C,8,401
2025-07-09 17:06:54.590909,0D6E31E6-CE24-4999-90AA-66F39BC3A8BE,1,401
2025-07-09 17:06:54.722444,6714227C-9811-4847-AEC2-55B5EE8C6809,1,401
2025-07-09 17:06:54.838343,294E1386-D67B-4269-AE22-EDCAB0CC74B0,16,401
2025-07-09 17:06:54.954255,294E1386-D67B-4269-AE22-EDCAB0CC74B0,17,401
2025-07-09 17:06:55.076668,294E1386-D67B-4269-AE22-EDCAB0CC74B0,18,401
2025-07-09 17:06:55.192578,B1D359A9-4A43-4746-80D8-2DE99151B55D,32,401
2025-07-09 17:06:55.324099,B1D359A9-4A43-4746-80D8-2DE99151B55D,1,401
2025-07-09 17:06:55.440001,B1D359A9-4A43-4746-80D8-2DE99151B55D,3,401
2025-07-09 17:06:55.555891,B1D359A9-4A43-4746-80D8-2DE99151B55D,36,401
2025-07-09 17:06:55.678300,B1D359A9-4A43-4746-80D8-2DE99151B55D,41,401
2025-07-09 17:06:55.794198,B1D359A9-4A43-4746-80D8-2DE99151B55D,10,401
2025-07-09 17:06:55.925720,B1D359A9-4A43-4746-80D8-2DE99151B55D,42,401
2025-07-09 17:06:56.041618,B1D359A9-4A43-4746-80D8-2DE99151B55D,11,401
2025-07-09 17:06:56.173143,B1D359A9-4A43-4746-80D8-2DE99151B55D,43,401
2025-07-09 17:06:56.279934,B1D359A9-4A43-4746-80D8-2DE99151B55D,44,401
2025-07-09 17:06:56.395852,B1D359A9-4A43-4746-80D8-2DE99151B55D,15,401
2025-07-09 17:06:56.496123,B1D359A9-4A43-4746-80D8-2DE99151B55D,48,401
2025-07-09 17:06:56.627651,B1D359A9-4A43-4746-80D8-2DE99151B55D,18,401
2025-07-09 17:06:56.743553,B1D359A9-4A43-4746-80D8-2DE99151B55D,22,401
2025-07-09 17:06:56.875080,B1D359A9-4A43-4746-80D8-2DE99151B55D,25,401
2025-07-09 17:06:56.981860,B1D359A9-4A43-4746-80D8-2DE99151B55D,57,401
2025-07-09 17:06:57.113397,B1D359A9-4A43-4746-80D8-2DE99151B55D,29,401
2025-07-09 17:06:57.213666,B1D359A9-4A43-4746-80D8-2DE99151B55D,61,401
2025-07-09 17:06:57.345207,45A38623-F26B-432C-8030-A632737125F6,60,401
2025-07-09 17:06:57.461103,45A38623-F26B-432C-8030-A632737125F6,78,401
2025-07-09 17:06:57.583518,50B2F434-D827-403C-ADA6-74F4B2D0A59B,402,401
